track_name,artist(s)_name,artist_count,streams,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,major_key,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_none
Closer,"The Chainsmokers, Halsey",2,2591224264,95,75,64,52,41,0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O.O,NMIXX,1,135444283,200,39,28,77,4,0,6,29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somebody That I Used To Know,"Gotye, Kimbra",2,1457139296,129,86,75,52,54,0,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tom's Diner,"AnnenMayKantereit, Giant Rooks",2,236872197,98,68,33,43,38,0,36,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
First Class,Jack Harlow,1,694525298,107,91,32,56,3,0,11,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Plan A,Paulo Londra,1,240661097,174,58,56,83,5,0,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fuera del mercado,Danny Ocean,1,421365166,92,45,27,67,32,0,13,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X ï¿½ï¿½LTIMA,"Daddy Yankee, Bad Bunny",2,349746291,90,81,59,83,9,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
When You're Gone,Shawn Mendes,1,255120451,147,60,58,69,2,0,58,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
In My Head,Lil Tjay,1,190981339,143,68,41,55,16,0,10,12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wait a Minute!,Willow,1,924193303,101,76,63,71,3,0,10,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LOVE DIVE,IVE,1,305771063,118,70,54,71,0,0,33,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pantysito,"Feid, Alejo, Robi",3,273005485,98,83,63,74,14,0,16,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chance,Paulo Londra,1,89566512,138,72,22,46,24,0,9,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cool for the Summer,Demi Lovato,1,677389855,114,59,30,62,1,0,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
psychofreak (feat. WILLOW),"Camila Cabello, Willow",2,75476209,180,63,45,64,34,0,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Angel Baby,Troye Sivan,1,408843328,145,56,41,57,1,0,13,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vampiro,"Matuï¿½ï¿½, Wiu, ",3,187772591,115,78,63,64,1,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,178512385,82,79,48,84,13,0,21,23,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right On,Lil Baby,1,101780047,166,70,22,61,2,0,10,34,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me Arrepentï¿,"Ak4:20, Cris Mj, Pailita",3,118381354,92,86,91,79,29,0,60,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
That's Hilarious,Charlie Puth,1,146363130,108,71,55,44,74,0,11,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Soy El Unico,Yahritza Y Su Esencia,1,126443991,84,71,63,45,45,0,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RUMBATï¿½,Daddy Yankee,1,157990698,95,69,90,91,6,0,35,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sentaDONA (Remix) s2,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",4,176290831,135,93,77,45,25,0,13,27,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Falling,Harry Styles,1,1023187129,110,57,6,27,84,0,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sigue,"Ed Sheeran, J Balvin",2,106933107,88,89,59,64,5,0,19,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fim de Semana no Rio,teto,1,139193812,119,87,28,50,12,0,10,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANIAC,Stray Kids,1,212234990,120,58,71,80,15,0,7,41,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
There's Nothing Holdin' Me Back,Shawn Mendes,1,1714490998,122,86,97,80,36,0,9,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDGAF (with blackbear),"Blackbear, BoyWithUke",2,197643795,98,78,83,75,41,0,27,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Golden,Harry Styles,1,807015863,140,45,25,84,21,0,13,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",3,933815613,116,79,87,81,4,0,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ain't Shit,Doja Cat,1,499710590,124,86,62,49,51,0,35,21,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",6,120847157,105,91,73,72,13,0,9,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Still Life,BIGBANG,1,53909146,118,68,24,58,44,0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Photograph,Ed Sheeran,1,2236667932,108,61,20,38,61,0,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Love Yourself,Justin Bieber,1,2123309722,100,61,53,38,84,0,28,44,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
N95,Kendrick Lamar,1,301242089,140,81,39,66,38,0,12,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
About Damn Time,Lizzo,1,723894473,109,84,72,74,10,0,34,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,237351106,101,78,40,74,36,0,17,27,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Despuï¿½ï¿½s de la P,Bad Bunny,1,461558540,78,56,61,90,36,0,18,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Un Ratito,Bad Bunny,1,417230415,93,79,22,55,31,0,12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
United In Grief,Kendrick Lamar,1,156898322,87,52,32,83,24,0,17,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2,127309180,153,55,50,78,19,0,11,35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yo No Soy Celoso,Bad Bunny,1,313113297,142,87,93,59,28,0,17,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rich Spirit,Kendrick Lamar,1,173702135,96,85,41,43,39,0,12,21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",2,271666301,125,50,39,78,4,0,11,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Me Fui de Vacaciones,Bad Bunny,1,305650299,85,71,43,65,23,0,9,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Silent Hill,"Kendrick Lamar, Kodak Black",2,123216717,140,92,78,57,46,0,14,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Corriente,"Tony Dize, Bad Bunny",2,479655659,196,66,58,79,23,0,22,20,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Count Me Out,Kendrick Lamar,1,126191104,134,78,51,43,69,0,14,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Andrea,"Buscabulla, Bad Bunny",2,344055883,103,80,45,62,76,0,10,38,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dos Mil 16,Bad Bunny,1,338422004,130,82,50,67,12,0,13,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We Cry Together,"Kendrick Lamar, Taylour Paige",2,68895644,108,65,52,69,31,0,8,36,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,86176890,123,61,66,71,53,0,32,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Un Coco,Bad Bunny,1,403231558,152,84,74,69,21,0,18,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otro Atardecer,"Bad Bunny, The Marï¿½ï",2,319546754,108,78,55,60,59,0,7,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Worldwide Steppers,Kendrick Lamar,1,61739839,72,56,56,47,76,0,8,36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aguacero,Bad Bunny,1,283359161,121,86,67,65,42,0,35,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,76831876,138,57,71,82,19,0,15,29,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Un Verano Sin Ti,Bad Bunny,1,283332261,188,50,41,50,69,0,12,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ULTRA SOLO,"Polima WestCoast, Pailita",2,307752576,110,80,26,85,23,0,11,21,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ensï¿½ï¿½ï¿½ï¿½ame ,Bad Bunny,1,279737940,105,81,77,79,19,0,47,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
El Apagï¿½,Bad Bunny,1,212351890,118,63,60,70,5,0,9,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Callaita,"Bad Bunny, Tainy",2,1304313953,176,61,24,62,60,0,24,31,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dua Lipa,Jack Harlow,1,150500965,158,83,41,65,0,10,11,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agosto,Bad Bunny,1,246127838,115,85,72,58,9,0,49,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House Of Memories,Panic! At The Disco,1,582863434,110,51,48,82,0,0,5,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Morale,"Kendrick Lamar, Tanna Leone",2,58687425,174,73,26,54,30,0,34,32,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,212109195,130,91,91,96,3,0,3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
In The Stars,Benson Boone,1,382199619,78,36,30,54,34,0,14,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rich - Interlude,Kendrick Lamar,1,41210087,104,44,74,42,88,0,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SUPERMODEL,Mï¿½ï¿½ne,1,231657891,121,64,80,88,0,0,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stefania (Kalush Orchestra),KALUSH,1,53729194,105,83,32,82,14,0,12,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thousand Miles,The Kid Laroi,1,244741137,81,38,20,66,9,0,9,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Crown,Kendrick Lamar,1,42485571,170,37,14,24,80,0,11,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auntie Diaries,Kendrick Lamar,1,37778188,78,43,60,38,76,1,48,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PUFFIN ON ZOOTIEZ,Future,1,254218729,125,88,28,66,6,0,13,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mirror,Kendrick Lamar,1,53603447,92,66,29,65,23,0,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Beautiful Girl,Luciano,1,160035717,140,84,61,42,31,0,9,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,164163229,96,61,32,90,25,0,10,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Savior - Interlude,Kendrick Lamar,1,37091576,118,66,83,43,84,0,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pasoori,"Shae Gill, Ali Sethi",2,284249832,92,71,67,60,7,0,6,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,33381454,140,49,50,37,87,0,11,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TUS Lï¿½ï¿½GR,"Sech, Mora",2,184622518,174,68,45,71,18,0,11,25,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Where Did You Go?,"MNEK, Jax Jones",2,300983101,127,77,53,78,19,0,29,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,121077868,96,71,37,52,62,0,11,36,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,106919680,150,82,82,66,13,0,11,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZOOM,Jessi,1,136996305,100,87,46,60,1,0,13,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SloMo,Chanel,1,65719930,105,73,59,81,13,0,9,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEARLESS,LE SSERAFIM,1,229497852,104,86,43,62,5,0,13,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10 Things I Hate About You,Leah Kate,1,185550869,154,54,45,79,1,0,17,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SPACE MAN,Sam Ryder,1,54682594,80,47,33,83,18,0,10,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
With you,"HA SUNG WOON, Jimin",2,240580042,150,53,14,43,64,0,13,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Iris,The Goo Goo Dolls,1,1284942608,156,32,49,72,0,0,9,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Heart Part 5,Kendrick Lamar,1,71423324,98,76,79,81,18,0,6,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
San Lucas,Kevin Kaarl,1,244891912,92,58,27,36,86,0,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
This Love (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,1,132171975,144,47,7,50,32,0,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Good Looking,Suki Waterhouse,1,184706613,150,37,27,56,8,0,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Flowers,Lauren Spencer Smith,1,184826429,138,70,31,44,84,0,9,39,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yet To Come,BTS,1,302006641,172,56,68,89,4,0,33,19,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run BTS,BTS,1,330881149,77,72,70,82,2,0,4,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Music For a Sushi Restaurant,Harry Styles,1,334733572,107,72,36,72,26,6,11,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matilda,Harry Styles,1,366214458,114,51,39,29,90,0,10,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
For Youth,BTS,1,114546317,117,63,29,51,43,0,25,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daylight,Harry Styles,1,290833204,146,69,63,45,48,0,18,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,448500832,160,80,74,60,8,0,14,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",4,136676504,120,88,15,56,1,0,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,190625045,100,82,76,70,16,0,8,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Born Singer,BTS,1,79095270,158,60,68,84,4,0,24,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Little Freak,Harry Styles,1,273194684,142,56,40,54,72,0,10,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,333146475,170,80,77,85,11,0,17,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True Love,"Kanye West, XXXTENTACION",2,194902696,84,71,39,86,2,0,51,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Satellite,Harry Styles,1,311482393,139,58,30,46,14,0,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pass The Dutchie,Musical Youth,1,195918494,151,73,88,67,20,0,32,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap, Villano Antillano",2,248511839,128,82,42,75,6,0,63,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Love Of My Life,Harry Styles,1,233671263,118,56,20,54,67,0,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Grapejuice,Harry Styles,1,199587884,183,65,88,72,36,14,20,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
So Good,Halsey,1,91781263,83,63,29,62,4,0,18,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Belly Dancer,"BYOR, Imanbek",2,383835984,122,85,42,80,6,0,17,14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keep Driving,Harry Styles,1,236060709,165,72,90,48,32,0,18,23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinema,Harry Styles,1,189236868,106,83,90,64,35,5,9,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Die Young (feat. 347aidan),"Sleepy hallow, 347aidan",2,160845341,77,81,68,58,83,0,11,34,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Only Love Can Hurt Like This,Paloma Faith,1,588955257,91,57,30,89,10,0,33,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hold My Hand,Lady Gaga,1,238350348,148,51,21,63,5,0,41,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Daydreaming,Harry Styles,1,187703102,114,71,90,81,31,2,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Numb,"Marshmello, Khalid",2,295307001,120,91,63,77,12,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nos Comemos (feat. Ozuna),"Ozuna, Tiago pzk",2,138334433,92,83,56,82,10,0,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Me and Your Mama,Childish Gambino,1,445590495,118,56,25,45,1,3,7,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,286739476,123,60,46,71,3,0,16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLOW DANCING IN THE DARK,Joji,1,1122364376,89,52,28,48,54,1,19,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Antes de Perderte,Duki,1,157136970,110,81,61,93,49,0,12,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Boyfriends,Harry Styles,1,137070925,118,42,32,20,94,0,11,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,Sidhu Moose Wala,1,183273246,90,68,54,76,21,0,11,20,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tak Ingin Usai,Keisya Levronka,1,184807630,130,49,14,40,82,0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
En El Radio Un Cochinero,Victor Cibrian,1,164856284,154,70,97,62,47,0,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Master of Puppets (Remastered),Metallica,1,704171068,105,54,59,83,0,44,20,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BREAK MY SOUL,Beyoncï¿,1,354614964,115,70,87,88,4,0,26,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULTRA SOLO REMIX,"De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",5,279717388,110,91,59,82,8,0,6,8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massive,Drake,1,195628667,125,51,5,68,12,2,15,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Betty (Get Money),Yung Gravy,1,221752937,102,73,62,75,0,0,34,8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ojos Marrones,Lasso,1,263280370,120,81,72,65,4,0,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POP!,Nayeon,1,213505179,97,80,36,86,4,0,3,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Layla,"Schï¿½ï¿½rze, DJ R",2,130419412,140,44,41,92,0,0,44,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MORE,j-hope,1,155795783,97,78,31,72,1,0,11,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweet Child O' Mine,Guns N' Roses,1,1553497987,125,45,67,90,9,11,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Last Last,Burna Boy,1,293466523,88,80,55,56,13,0,8,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAP,Rosa Linn,1,711366595,170,56,52,64,11,0,45,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
